Unnamed: 0,City,Location,Flood Type/Depth,Passability,datetime_x,Road_Sector,hour,date,visibility,datetime_y,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.sunrise,sys.sunset,weather.main,weather.description,rain1h
75,Quezon City,EDSA Dario NB,Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,EDSA_QC_NORTH,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
76,Quezon City,EDSA Centris service road NB,Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,EDSA_QC_CENTRAL,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
77,Quezon City,C5 Katipunan Ateneo NB,Knee Deep,Not passable to light vehicles,2025-08-30 17:55:00,C5_KATIPUNAN,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
78,Quezon City,EDSA Munoz NB,Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,EDSA_QC_NORTH,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
79,Quezon City,Commonwealth Ever EB,Above Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,COMMONWEALTH AVENUE,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
80,Quezon City,C5 Katipunan Aurora service road SB,Knee Deep,Not passable to light vehicles,2025-08-30 17:55:00,C5_KATIPUNAN,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
81,Quezon City,EDSA West Avenue SB,Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,EDSA_QC_SOUTH,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
82,Quezon City,Commonwealth Winston,Knee Deep,Not passable to light vehicles,2025-08-30 17:55:00,COMMONWEALTH AVENUE,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
83,Quezon City,Edsa Kamuning intersection NB and SB,Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,EDSA_QC_SOUTH,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
84,Quezon City,Commonwealth Bitoon West Bound,Knee Deep,Not passable to light vehicles,2025-08-30 17:55:00,COMMONWEALTH AVENUE,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
85,Quezon City,EDSA Mother Ignacia SB,Knee Deep,Not passable to light vehicles,2025-08-30 17:55:00,EDSA_QC_SOUTH,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
86,Quezon City,Quezon Avenue Lung Center EB and WB,Above Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,QUEZON AVENUE,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
87,Quezon City,C5 Katipunan Garcia SB and NB,Knee Deep,Not passable to light vehicles,2025-08-30 17:55:00,C5_KATIPUNAN,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
88,Quezon City,Commonwealth Dona Carmen WB,Gutter Deep,Passable to all vehicles,2025-08-30 17:55:00,COMMONWEALTH AVENUE,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
89,Quezon City,Commonwealth UP Gym EB,Waist Deep,Not passable to all vehicles,2025-08-30 17:55:00,COMMONWEALTH AVENUE,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
90,Quezon City,Quezon Avenue EDSA Tunnel WB and EB,Waist Deep,Not passable to all vehicles,2025-08-30 17:55:00,EDSA_QC_CENTRAL,17:00:00,2025-08-30,9000.0,2025-08-30 17:03:10+08:00,27.13,30.88,26.57,28.83,1009.0,88.0,1009.0,1005.0,3.6,230.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Rain,moderate rain,1.21
91,Quezon City,EDSA Dario NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
92,Quezon City,EDSA Centris service road NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,EDSA_QC_CENTRAL,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
93,Quezon City,C5 Katipunan Ateneo NB,Knee Deep,Not passable to light vehicles,2025-08-30 16:55:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
94,Quezon City,EDSA Balintawak NB,Subsided,Passable to all vehicles,2025-08-30 16:55:00,EDSA_CALOOCAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
95,Quezon City,EDSA Munoz NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
96,Quezon City,Commonwealth Ever EB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
97,Quezon City,C5 Katipunan Aurora service road SB,Knee Deep,Not passable to light vehicles,2025-08-30 16:55:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
98,Quezon City,EDSA West Avenue SB,Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
99,Quezon City,Commonwealth Winston,Knee Deep,Not passable to light vehicles,2025-08-30 16:55:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
100,Quezon City,Commonwealth Technohub WB,Subsided,Passable to all vehicles,2025-08-30 16:55:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
101,Quezon City,Edsa Kamuning intersection NB and SB,Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
102,Quezon City,Commonwealth Bitoon West Bound,Knee Deep,Not passable to light vehicles,2025-08-30 16:55:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
103,Quezon City,EDSA Mother Ignacia SB,Knee Deep,Not passable to light vehicles,2025-08-30 16:55:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
104,Quezon City,Quezon Avenue Lung Center EB and WB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,QUEZON AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
105,Quezon City,C5 Katipunan Garcia SB and NB,Knee Deep,Not passable to light vehicles,2025-08-30 16:55:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
106,Quezon City,Commonwealth Dona Carmen WB,Gutter Deep,Passable to all vehicles,2025-08-30 16:55:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
107,Quezon City,Commonwealth UP Gym EB,Waist Deep,Not passable to all vehicles,2025-08-30 16:55:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
108,Quezon City,Quezon Avenue EDSA Tunnel WB and EB,Waist Deep,Not passable to all vehicles,2025-08-30 16:55:00,EDSA_QC_CENTRAL,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
109,Quezon City,Luzon Ave. C5 Ext.,Subsided,Passable to all vehicles,2025-08-30 16:38:00,C5_LUZON,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
110,Quezon City,EDSA Dario NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
111,Quezon City,EDSA Centris service road NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_CENTRAL,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
112,Quezon City,EDSA North Avenue NB,Subsided,Passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
113,Quezon City,C5 Katipunan Ateneo NB,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
114,Quezon City,EDSA Balintawak NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,EDSA_CALOOCAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
115,Quezon City,EDSA Munoz NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
116,Quezon City,Commonwealth Ever EB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
117,Quezon City,C5 Katipunan Aurora service road SB,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
118,Quezon City,EDSA West Avenue SB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
119,Quezon City,Commonwealth Winston,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
120,Quezon City,Commonwealth Technohub WB,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
121,Quezon City,Edsa Kamuning intersection NB and SB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
122,Quezon City,Commonwealth Bitoon West Bound,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
123,Quezon City,EDSA Mother Ignacia SB,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
124,Quezon City,Quezon Avenue Lung Center EB and WB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,QUEZON AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
125,Quezon City,C5 Katipunan Garcia SB and NB,Knee Deep,Not passable to light vehicles,2025-08-30 16:38:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
126,Quezon City,Commonwealth Dona Carmen WB,Gutter Deep,Passable to all vehicles,2025-08-30 16:38:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
127,Quezon City,Commonwealth UP Gym EB,Waist Deep,Not passable to all vehicles,2025-08-30 16:38:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
128,Quezon City,Quezon Avenue EDSA Tunnel WB and EB,Waist Deep,Not passable to all vehicles,2025-08-30 16:38:00,EDSA_QC_CENTRAL,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
129,Quezon City,EDSA Dario NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
130,Quezon City,EDSA Centris service road NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_QC_CENTRAL,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
131,Quezon City,EDSA North Avenue NB,Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
132,Quezon City,C5 Katipunan Ateneo NB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
133,Quezon City,EDSA Balintawak NB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_CALOOCAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
134,Quezon City,EDSA Munoz NB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_QC_NORTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
135,Quezon City,Commonwealth Ever EB,Above Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
136,Quezon City,C5 Katipunan Ateneo NB,Knee Deep,Not passable to light vehicles,2025-08-30 16:01:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
137,Quezon City,C5 Katipunan Aurora service road SB,Knee Deep,Not passable to light vehicles,2025-08-30 16:01:00,C5_KATIPUNAN,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
138,Quezon City,Edsa West Avenue SB,Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
139,Quezon City,Commonwealth Winston,Knee Deep,Not passable to light vehicles,2025-08-30 16:01:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
140,Quezon City,Commonwealth Technohub WB,Knee Deep,Not passable to light vehicles,2025-08-30 16:01:00,COMMONWEALTH AVENUE,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
141,Quezon City,Edsa Kamuning intersection NB and SB,Gutter Deep,Passable to all vehicles,2025-08-30 16:01:00,EDSA_QC_SOUTH,16:00:00,2025-08-30,8000.0,2025-08-30 16:00:05+08:00,28.63,34.53,27.08,28.83,1007.0,84.0,1007.0,1005.0,4.63,260.0,,75.0,2025-08-30 05:43:47+08:00,2025-08-30 18:09:50+08:00,Thunderstorm,thunderstorm with light rain,0.27
